geouid,cma codde,cma name,census tract name,Med income
5370060,537,Hamilton,60,30600
8250060,825,Calgary,60,46400
8350060.01,835,Edmonton,60.01,29600
9330060.01,933,Vancouver,60.01,43200
8350060.02,835,Edmonton,60.02,29200
9330060.02,933,Vancouver,60.02,38400
4620061,462,MontrÈal,61,33600
5050061,505,Ottawa - Gatineau,61,32800
5350061,535,Toronto,61,27000
5370061,537,Hamilton,61,27200
8250061,825,Calgary,61,29600
8350061,835,Edmonton,61,31400
9330061,933,Vancouver,61,43200
4620062,462,MontrÈal,62,30600
5370062,537,Hamilton,62,30200
8250062,825,Calgary,62,37600
9330062,933,Vancouver,62,43200
5050062.01,505,Ottawa - Gatineau,62.01,40800
5350062.01,535,Toronto,62.01,41600
8350062.01,835,Edmonton,62.01,
5050062.02,505,Ottawa - Gatineau,62.02,39600
8350062.02,835,Edmonton,62.02,30000
5350062.03,535,Toronto,62.03,29600
5350062.04,535,Toronto,62.04,29400
4620063,462,MontrÈal,63,19000
5370063,537,Hamilton,63,24800
8250063,825,Calgary,63,37600
8350063,835,Edmonton,63,38000
9330063,933,Vancouver,63,42400
5350063.03,535,Toronto,63.03,44800
5350063.04,535,Toronto,63.04,31200
5350063.05,535,Toronto,63.05,36800
5350063.06,535,Toronto,63.06,34000
4620064,462,MontrÈal,64,20800
5350064,535,Toronto,64,42800
5370064,537,Hamilton,64,34000
8250064,825,Calgary,64,31800
9330064,933,Vancouver,64,37600
8350064.01,835,Edmonton,64.01,42800
8350064.02,835,Edmonton,64.02,
5370065,537,Hamilton,65,30400
8250065,825,Calgary,65,29400
9330065,933,Vancouver,65,39200
4620065.01,462,MontrÈal,65.01,22400
5350065.01,535,Toronto,65.01,34800
8350065.01,835,Edmonton,65.01,39200
4620065.02,462,MontrÈal,65.02,23000
5350065.02,535,Toronto,65.02,26400
8350065.02,835,Edmonton,65.02,35200
8350065.03,835,Edmonton,65.03,
5350066,535,Toronto,66,36000
5370066,537,Hamilton,66,31600
4620066.01,462,MontrÈal,66.01,22400
8350066.01,835,Edmonton,66.01,32400
9330066.01,933,Vancouver,66.01,40400
4620066.02,462,MontrÈal,66.02,24600
8250066.02,825,Calgary,66.02,32000
8350066.02,835,Edmonton,66.02,38400
9330066.02,933,Vancouver,66.02,44400
8250066.03,825,Calgary,66.03,29000
8250066.04,825,Calgary,66.04,
4620067,462,MontrÈal,67,30000
5350067,535,Toronto,67,54800
5370067,537,Hamilton,67,30400
8250067,825,Calgary,67,28000
8350067.01,835,Edmonton,67.01,37200
9330067.01,933,Vancouver,67.01,32000
8350067.02,835,Edmonton,67.02,33600
9330067.02,933,Vancouver,67.02,42400
4620068,462,MontrÈal,68,22000
5350068,535,Toronto,68,36800
5370068,537,Hamilton,68,26600
8250068,825,Calgary,68,36800
9330068,933,Vancouver,68,43200
8350068.01,835,Edmonton,68.01,39200
8350068.02,835,Edmonton,68.02,32800
5350069,535,Toronto,69,36400
5370069,537,Hamilton,69,34000
8250069,825,Calgary,69,34800
8350069,835,Edmonton,69,35200
4620069.01,462,MontrÈal,69.01,42000
4620069.02,462,MontrÈal,69.02,49600
9330069.02,933,Vancouver,69.02,19400
9330069.03,933,Vancouver,69.03,21200
9330069.04,933,Vancouver,69.04,22400
5350070,535,Toronto,70,41600
5370070,537,Hamilton,70,38400
8250070,825,Calgary,70,36400
8350070,835,Edmonton,70,33600
4620070.01,462,MontrÈal,70.01,50400
4620070.02,462,MontrÈal,70.02,53200
4620071,462,MontrÈal,71,
5350071,535,Toronto,71,36400
5370071,537,Hamilton,71,29800
8250071,825,Calgary,71,38800
8350071,835,Edmonton,71,34400
4620072,462,MontrÈal,72,28000
8250072,825,Calgary,72,36000
8350072,835,Edmonton,72,36400
5350072.01,535,Toronto,72.01,25600
5370072.01,537,Hamilton,72.01,
5350072.02,535,Toronto,72.02,36000
5370072.02,537,Hamilton,72.02,27600
5370072.03,537,Hamilton,72.03,30600
5370072.04,537,Hamilton,72.04,35200
4620073,462,MontrÈal,73,31200
5350073,535,Toronto,73,33200
5370073,537,Hamilton,73,42800
8250073,825,Calgary,73,30600
8350073,835,Edmonton,73,32800
4620074,462,MontrÈal,74,32400
5350074,535,Toronto,74,33600
8250074,825,Calgary,74,35600
8350074,835,Edmonton,74,
4620075,462,MontrÈal,75,30400
5350075,535,Toronto,75,29000
8250075.01,825,Calgary,75.01,34000
8350075.01,835,Edmonton,75.01,35200
8250075.02,825,Calgary,75.02,36800
8350075.02,835,Edmonton,75.02,39600
8350075.03,835,Edmonton,75.03,40800
8350075.04,835,Edmonton,75.04,33200
8350075.05,835,Edmonton,75.05,39200
8350075.07,835,Edmonton,75.07,42000
8350075.08,835,Edmonton,75.08,41600
8350075.09,835,Edmonton,75.09,46400
8350075.1,835,Edmonton,75.1,40800
8350075.12,835,Edmonton,75.12,40800
8350075.13,835,Edmonton,75.13,42400
8350075.14,835,Edmonton,75.14,41600
4620076,462,MontrÈal,76,34800
5350076,535,Toronto,76,34400
8250076.01,825,Calgary,76.01,36000
8350076.01,835,Edmonton,76.01,30600
8250076.02,825,Calgary,76.02,34800
8350076.02,835,Edmonton,76.02,36800
8250076.03,825,Calgary,76.03,34400
8250076.04,825,Calgary,76.04,38000
8250076.05,825,Calgary,76.05,37200
8250076.06,825,Calgary,76.06,39200
8250076.09,825,Calgary,76.09,36800
8250076.13,825,Calgary,76.13,45200
8250076.14,825,Calgary,76.14,42400
8250076.15,825,Calgary,76.15,40800
8250076.19,825,Calgary,76.19,40800
8250076.2,825,Calgary,76.2,43600
8250076.23,825,Calgary,76.23,48800
8250076.24,825,Calgary,76.24,45200
8250076.25,825,Calgary,76.25,46400
8250076.26,825,Calgary,76.26,53200
8250076.27,825,Calgary,76.27,46800
8250076.28,825,Calgary,76.28,54400
8250076.29,825,Calgary,76.29,54800
8250076.3,825,Calgary,76.3,43600
8250076.31,825,Calgary,76.31,44000
8250076.32,825,Calgary,76.32,36400
8250076.33,825,Calgary,76.33,38400
8250076.34,825,Calgary,76.34,41200
8250076.35,825,Calgary,76.35,48000
8250076.36,825,Calgary,76.36,
8250076.37,825,Calgary,76.37,47600
8250076.38,825,Calgary,76.38,43200
8250076.39,825,Calgary,76.39,42800
4620077,462,MontrÈal,77,37200
5350077,535,Toronto,77,34000
8250077.01,825,Calgary,77.01,39600
8350077.01,835,Edmonton,77.01,32000
8250077.02,825,Calgary,77.02,34000
8350077.02,835,Edmonton,77.02,36000
8250077.03,825,Calgary,77.03,40800
8250077.04,825,Calgary,77.04,37200
8250077.06,825,Calgary,77.06,44400
8250077.13,825,Calgary,77.13,45200
8250077.14,825,Calgary,77.14,42000
8250077.16,825,Calgary,77.16,46800
8250077.17,825,Calgary,77.17,40000
8250077.19,825,Calgary,77.19,44800
8250077.2,825,Calgary,77.2,48400
8250077.21,825,Calgary,77.21,39600
8250077.22,825,Calgary,77.22,43200
8250077.23,825,Calgary,77.23,47200
8250077.24,825,Calgary,77.24,40400
8250077.25,825,Calgary,77.25,44400
8250077.26,825,Calgary,77.26,52000
8250077.27,825,Calgary,77.27,47200
8250077.28,825,Calgary,77.28,56000
8250077.3,825,Calgary,77.3,47200
8250077.31,825,Calgary,77.31,46400
8250077.32,825,Calgary,77.32,46400
8250077.33,825,Calgary,77.33,42800
8250077.34,825,Calgary,77.34,40000
8250077.35,825,Calgary,77.35,62400
8250077.36,825,Calgary,77.36,52400
8250077.37,825,Calgary,77.37,52000
8250077.38,825,Calgary,77.38,53200
8250077.39,825,Calgary,77.39,45600
8250077.4,825,Calgary,77.4,38000
8250077.41,825,Calgary,77.41,45600
4620078,462,MontrÈal,78,36400
5350078,535,Toronto,78,31400
8350078.02,835,Edmonton,78.02,39200
8350078.03,835,Edmonton,78.03,37600
8350078.05,835,Edmonton,78.05,38800
8350078.06,835,Edmonton,78.06,43200
8350078.07,835,Edmonton,78.07,44800
8350078.08,835,Edmonton,78.08,38400
8350078.09,835,Edmonton,78.09,38400
8350078.12,835,Edmonton,78.12,44000
8350078.15,835,Edmonton,78.15,43200
8350078.16,835,Edmonton,78.16,43600
8350078.18,835,Edmonton,78.18,54000
8350078.19,835,Edmonton,78.19,55600
8350078.2,835,Edmonton,78.2,47200
8350078.21,835,Edmonton,78.21,43600
8350078.22,835,Edmonton,78.22,35200
8350078.23,835,Edmonton,78.23,58400
8350078.24,835,Edmonton,78.24,50400
4620079,462,MontrÈal,79,37200
5350079,535,Toronto,79,36800
8350079.07,835,Edmonton,79.07,48400
8350079.08,835,Edmonton,79.08,52000
8350079.09,835,Edmonton,79.09,50000
8350079.1,835,Edmonton,79.1,58800
8350079.11,835,Edmonton,79.11,60800
8350079.12,835,Edmonton,79.12,
8350079.13,835,Edmonton,79.13,37200
8350079.14,835,Edmonton,79.14,52800
8350079.15,835,Edmonton,79.15,49200
8350079.16,835,Edmonton,79.16,54000
8350079.17,835,Edmonton,79.17,49200
8350079.18,835,Edmonton,79.18,46800
8350079.19,835,Edmonton,79.19,43200
8350079.2,835,Edmonton,79.2,48400
4620080,462,MontrÈal,80,31000
5350080.01,535,Toronto,80.01,34400
5370080.01,537,Hamilton,80.01,37600
5350080.02,535,Toronto,80.02,30400
5370080.03,537,Hamilton,80.03,42400
5370080.05,537,Hamilton,80.05,46400
5370080.06,537,Hamilton,80.06,43600
5370080.07,537,Hamilton,80.07,44000
4620081,462,MontrÈal,81,40000
5350081,535,Toronto,81,37200
5370081,537,Hamilton,81,36400
4620082,462,MontrÈal,82,30600
5350082,535,Toronto,82,34400
5370082,537,Hamilton,82,34400
4620083,462,MontrÈal,83,34000
5350083,535,Toronto,83,26200
5370083,537,Hamilton,83,34800
4620084,462,MontrÈal,84,29000
5350084,535,Toronto,84,36000
5370084.01,537,Hamilton,84.01,37600
5370084.02,537,Hamilton,84.02,34400
5370084.03,537,Hamilton,84.03,36000
5370084.04,537,Hamilton,84.04,49600
5370084.05,537,Hamilton,84.05,40000
4620085,462,MontrÈal,85,29200
5350085,535,Toronto,85,40000
5370085.01,537,Hamilton,85.01,42000
5370085.02,537,Hamilton,85.02,41200
5370085.03,537,Hamilton,85.03,45600
4620086,462,MontrÈal,86,32000
5350086,535,Toronto,86,51200
5370086.01,537,Hamilton,86.01,43600
5370086.02,537,Hamilton,86.02,49200
4620087,462,MontrÈal,87,32400
5350087,535,Toronto,87,61600
4620088,462,MontrÈal,88,29600
5350088,535,Toronto,88,48400
4620089,462,MontrÈal,89,32000
5350089,535,Toronto,89,46800
4620090,462,MontrÈal,90,29600
5350090,535,Toronto,90,49600
8350090.01,835,Edmonton,90.01,34000
8350090.02,835,Edmonton,90.02,36400
8350090.03,835,Edmonton,90.03,38400
8350090.04,835,Edmonton,90.04,36400
8350090.05,835,Edmonton,90.05,34000
8350090.06,835,Edmonton,90.06,40000
8350090.07,835,Edmonton,90.07,
8350090.08,835,Edmonton,90.08,40400
8350090.09,835,Edmonton,90.09,39600
8350090.11,835,Edmonton,90.11,41600
8350090.12,835,Edmonton,90.12,34000
8350090.13,835,Edmonton,90.13,37200
8350090.15,835,Edmonton,90.15,38400
8350090.16,835,Edmonton,90.16,37200
8350090.17,835,Edmonton,90.17,38400
8350090.18,835,Edmonton,90.18,43200
8350090.19,835,Edmonton,90.19,35200
8350090.2,835,Edmonton,90.2,34800
8350090.21,835,Edmonton,90.21,42400
8350090.22,835,Edmonton,90.22,40000
4620091,462,MontrÈal,91,
5350091.01,535,Toronto,91.01,44000
5350091.02,535,Toronto,91.02,34400
4620092,462,MontrÈal,92,29200
5350092,535,Toronto,92,40000
4620093,462,MontrÈal,93,32000
5350093,535,Toronto,93,34000
5350094,535,Toronto,94,32800
4620094.01,462,MontrÈal,94.01,27800
4620094.02,462,MontrÈal,94.02,
4620095,462,MontrÈal,95,29200
5350095,535,Toronto,95,32400
4620096,462,MontrÈal,96,30400
5350096.01,535,Toronto,96.01,31400
5350096.02,535,Toronto,96.02,34000
4620097.01,462,MontrÈal,97.01,28200
5350097.01,535,Toronto,97.01,31000
4620097.02,462,MontrÈal,97.02,27000
5350097.03,535,Toronto,97.03,31000
5350097.04,535,Toronto,97.04,38000
4620098,462,MontrÈal,98,31800
5350098,535,Toronto,98,30800
4620099,462,MontrÈal,99,28000
5350099,535,Toronto,99,35200
2050100,205,Halifax,100,36400
3050100,305,Moncton,100,31800
4080100,408,Saguenay,100,40000
4210100,421,QuÈbec,100,43600
4330100,433,Sherbrooke,100,25000
4470100,447,Drummondville,100,31400
4520100,452,Saint-Hyacinthe,100,34000
5050100,505,Ottawa - Gatineau,100,30600
5290100,529,Peterborough,100,39200
5350100,535,Toronto,100,42400
5390100,539,St. Catharines - Niagara,100,28000
5410100,541,Kitchener - Cambridge - Waterloo,100,37600
5430100,543,Brantford,100,41200
5500100,550,Guelph,100,44400
5620100,562,Sarnia,100,42800
5680100,568,Barrie,100,45600
5750100,575,North Bay,100,36400
5800100,580,Greater Sudbury / Grand Sudbury,100,39200
8050100,805,Medicine Hat,100,29600
8350100,835,Edmonton,100,43600
8600100,860,Wood Buffalo,100,
9320100,932,Abbotsford - Mission,100,38000
9350100,935,Victoria,100,49600
9700100,970,Prince George,100,32800
10100.01,1,St. John's,100.01,33600
3100100.01,310,Saint John,100.01,37600
4420100.01,442,Trois-RiviËres,100.01,31000
4500100.01,450,Granby,100.01,36000
4620100.01,462,MontrÈal,100.01,30800
5210100.01,521,Kingston,100.01,56400
5320100.01,532,Oshawa,100.01,48400
5550100.01,555,London,100.01,39200
5590100.01,559,Windsor,100.01,46000
5900100.01,590,Sault Ste. Marie,100.01,23800
6020100.01,602,Winnipeg,100.01,44800
7050100.01,705,Regina,100.01,46000
8100100.01,810,Lethbridge,100.01,35600
9250100.01,925,Kamloops,100.01,
9330100.01,933,Vancouver,100.01,38000
4420100.02,442,Trois-RiviËres,100.02,39600
4500100.02,450,Granby,100.02,48000
4620100.02,462,MontrÈal,100.02,27800
5210100.02,521,Kingston,100.02,54000
5320100.02,532,Oshawa,100.02,40000
5550100.02,555,London,100.02,41600
5590100.02,559,Windsor,100.02,46800
5900100.02,590,Sault Ste. Marie,100.02,
6020100.02,602,Winnipeg,100.02,42800
7050100.02,705,Regina,100.02,57200
7250100.02,725,Saskatoon,100.02,37200
8100100.02,810,Lethbridge,100.02,38000
9250100.02,925,Kamloops,100.02,35600
9330100.02,933,Vancouver,100.02,42800
10100.03,1,St. John's,100.03,31600
3100100.03,310,Saint John,100.03,36800
4500100.03,450,Granby,100.03,42000
5320100.03,532,Oshawa,100.03,46800
5370100.03,537,Hamilton,100.03,49600
5950100.03,595,Thunder Bay,100.03,39600
7050100.03,705,Regina,100.03,46800
7250100.03,725,Saskatoon,100.03,53200
9250100.03,925,Kamloops,100.03,40000
10100.04,1,St. John's,100.04,33600
3100100.04,310,Saint John,100.04,37600
5370100.04,537,Hamilton,100.04,51600
5950100.04,595,Thunder Bay,100.04,43200
7250100.04,725,Saskatoon,100.04,38400
5370100.05,537,Hamilton,100.05,48000
5950100.05,595,Thunder Bay,100.05,25200
6020100.05,602,Winnipeg,100.05,42800
7050100.05,705,Regina,100.05,46000
5370100.06,537,Hamilton,100.06,43200
5950100.06,595,Thunder Bay,100.06,46400
6020100.06,602,Winnipeg,100.06,42400
6020100.07,602,Winnipeg,100.07,39600
7050100.08,705,Regina,100.08,44000
6020100.09,602,Winnipeg,100.09,49600
6020100.1,602,Winnipeg,100.1,42800
7050100.1,705,Regina,100.1,48400
7050100.11,705,Regina,100.11,43200
7050100.13,705,Regina,100.13,49200
7050100.14,705,Regina,100.14,46800
7050100.15,705,Regina,100.15,42800
7050100.16,705,Regina,100.16,43200
7050100.17,705,Regina,100.17,50400
7050100.18,705,Regina,100.18,53200
7050100.19,705,Regina,100.19,71500
7050100.2,705,Regina,100.2,45200
2050101,205,Halifax,101,30600
3050101,305,Moncton,101,36000
3100101,310,Saint John,101,35200
4080101,408,Saguenay,101,33200
4210101,421,QuÈbec,101,43200
4470101,447,Drummondville,101,33600
5050101,505,Ottawa - Gatineau,101,36800
5210101,521,Kingston,101,42400
5290101,529,Peterborough,101,37600
5350101,535,Toronto,101,38800
5390101,539,St. Catharines - Niagara,101,33200
5430101,543,Brantford,101,40400
5500101,550,Guelph,101,42400
5680101,568,Barrie,101,34400
5750101,575,North Bay,101,39200
5800101,580,Greater Sudbury / Grand Sudbury,101,38000
5900101,590,Sault Ste. Marie,101,40000
5950101,595,Thunder Bay,101,52000
7250101,725,Saskatoon,101,41600
8100101,810,Lethbridge,101,41600
9250101,925,Kamloops,101,42400
9320101,932,Abbotsford - Mission,101,38000
9350101,935,Victoria,101,42800
9700101,970,Prince George,101,43200
4620101.01,462,MontrÈal,101.01,27800
5410101.01,541,Kitchener - Cambridge - Waterloo,101.01,33200
5590101.01,559,Windsor,101.01,49600
5620101.01,562,Sarnia,101.01,58400
6020101.01,602,Winnipeg,101.01,36800
7050101.01,705,Regina,101.01,47200
8350101.01,835,Edmonton,101.01,45200
4420101.02,442,Trois-RiviËres,101.02,38400
4620101.02,462,MontrÈal,101.02,26600
5320101.02,532,Oshawa,101.02,42400
5370101.02,537,Hamilton,101.02,39200
5410101.02,541,Kitchener - Cambridge - Waterloo,101.02,
5620101.02,562,Sarnia,101.02,53600
6020101.02,602,Winnipeg,101.02,39600
7050101.02,705,Regina,101.02,54800
8350101.02,835,Edmonton,101.02,42000
4420101.03,442,Trois-RiviËres,101.03,36400
5320101.03,532,Oshawa,101.03,41200
5370101.03,537,Hamilton,101.03,47200
5410101.03,541,Kitchener - Cambridge - Waterloo,101.03,34800
5590101.03,559,Windsor,101.03,48400
5620101.03,562,Sarnia,101.03,48400
9330101.03,933,Vancouver,101.03,44400
4420101.04,442,Trois-RiviËres,101.04,43200
5320101.04,532,Oshawa,101.04,43200
5370101.04,537,Hamilton,101.04,44000
5410101.04,541,Kitchener - Cambridge - Waterloo,101.04,38400
5590101.04,559,Windsor,101.04,42800
9330101.04,933,Vancouver,101.04,44800
5320101.05,532,Oshawa,101.05,34800
9330101.05,933,Vancouver,101.05,40800
5320101.06,532,Oshawa,101.06,43600
9330101.06,933,Vancouver,101.06,45600
2050102,205,Halifax,102,35600
3100102,310,Saint John,102,33600
4080102,408,Saguenay,102,37200
4210102,421,QuÈbec,102,35200
4420102,442,Trois-RiviËres,102,38000
4470102,447,Drummondville,102,31400
4620102,462,MontrÈal,102,38400
5050102,505,Ottawa - Gatineau,102,33200
5210102,521,Kingston,102,43200
5410102,541,Kitchener - Cambridge - Waterloo,102,43200
5430102,543,Brantford,102,37600
5590102,559,Windsor,102,46000
5800102,580,Greater Sudbury / Grand Sudbury,102,42400
5900102,590,Sault Ste. Marie,102,45200
7050102,705,Regina,102,45200
8100102,810,Lethbridge,102,35200
8350102,835,Edmonton,102,49600
9320102,932,Abbotsford - Mission,102,35200
9350102,935,Victoria,102,33600
9700102,970,Prince George,102,46000
3050102.01,305,Moncton,102.01,34800
5290102.01,529,Peterborough,102.01,33600
5320102.01,532,Oshawa,102.01,48800
5390102.01,539,St. Catharines - Niagara,102.01,25400
5620102.01,562,Sarnia,102.01,49600
5680102.01,568,Barrie,102.01,49200
6020102.01,602,Winnipeg,102.01,33200
7250102.01,725,Saskatoon,102.01,44800
9330102.01,933,Vancouver,102.01,24400
3050102.02,305,Moncton,102.02,35600
5320102.02,532,Oshawa,102.02,28200
5350102.02,535,Toronto,102.02,40400
5390102.02,539,St. Catharines - Niagara,102.02,34000
5620102.02,562,Sarnia,102.02,32800
5680102.02,568,Barrie,102.02,38800
6020102.02,602,Winnipeg,102.02,31600
7250102.02,725,Saskatoon,102.02,43200
9330102.02,933,Vancouver,102.02,43600
5290102.03,529,Peterborough,102.03,26400
5320102.03,532,Oshawa,102.03,30800
5350102.03,535,Toronto,102.03,45600
5390102.03,539,St. Catharines - Niagara,102.03,43200
5620102.03,562,Sarnia,102.03,34400
5680102.03,568,Barrie,102.03,31200
6020102.03,602,Winnipeg,102.03,32400
5290102.04,529,Peterborough,102.04,40400
5350102.04,535,Toronto,102.04,40000
5620102.04,562,Sarnia,102.04,39600
5680102.04,568,Barrie,102.04,47600
6020102.04,602,Winnipeg,102.04,28800
9150102.04,915,Kelowna,102.04,34000
5350102.05,535,Toronto,102.05,37600
2050103,205,Halifax,103,34800
4210103,421,QuÈbec,103,37200
4470103,447,Drummondville,103,33200
4620103,462,MontrÈal,103,34000
5050103,505,Ottawa - Gatineau,103,34800
5210103,521,Kingston,103,40000
5290103,529,Peterborough,103,44400
5320103,532,Oshawa,103,33200
5350103,535,Toronto,103,49600
5410103,541,Kitchener - Cambridge - Waterloo,103,40800
6020103,602,Winnipeg,103,43600
7050103,705,Regina,103,38800
7250103,725,Saskatoon,103,37200
8100103,810,Lethbridge,103,36400
8350103,835,Edmonton,103,50000
9150103,915,Kelowna,103,33600
9320103,932,Abbotsford - Mission,103,34800
9350103,935,Victoria,103,47200
4080103.01,408,Saguenay,103.01,41200
9330103.01,933,Vancouver,103.01,43600
9700103.01,970,Prince George,103.01,
4080103.02,408,Saguenay,103.02,37600
9330103.02,933,Vancouver,103.02,37200
9700103.02,970,Prince George,103.02,44400
5680103.03,568,Barrie,103.03,40000
5680103.04,568,Barrie,103.04,42800
5680103.05,568,Barrie,103.05,41200
5680103.06,568,Barrie,103.06,42400
5680103.07,568,Barrie,103.07,44400
5680103.08,568,Barrie,103.08,38800
4080104,408,Saguenay,104,34400
4470104,447,Drummondville,104,30400
4620104,462,MontrÈal,104,30200
